000000000000000e+000	2.192416e-022
3.308199937919198e-004	3.766618e-014
4.593218672234795e-004	9.087466e-014
5.878237406550391e-004	1.451580e-013
7.163256140865987e-004	2.005162e-013
8.448274875181583e-004	2.569494e-013
9.733293609497178e-004	3.144574e-013
1.101831234381278e-003	3.730402e-013
1.230333107812837e-003	4.326980e-013
1.276597756250336e-003	4.504906e-013
1.322862404687836e-003	4.680729e-013
1.369127053125336e-003	4.854451e-013
1.415391701562835e-003	5.026070e-013
1.461656350000335e-003	5.195586e-013
1.507920998437834e-003	5.363001e-013
1.554185646875334e-003	5.528313e-013
1.631089943750333e-003	5.802454e-013
1.701371926172211e-003	6.048881e-013
1.771653908594089e-003	6.299304e-013
1.841935891015967e-003	6.553722e-013
1.912217873437844e-003	6.812135e-013
1.982499855859722e-003	7.074543e-013
2.052781838281600e-003	7.340947e-013
2.123063820703478e-003	7.611345e-013
2.180742043359735e-003	7.842878e-013
2.238023537500368e-003	8.076542e-013
2.295305031641001e-003	8.321636e-013
2.352586525781634e-003	8.578161e-013
2.409868019922266e-003	8.846118e-013
2.467149514062899e-003	9.125505e-013
2.524431008203532e-003	9.416323e-013
2.581712502344164e-003	9.718573e-013
2.690873879297304e-003	1.035130e-012
2.789201516016060e-003	1.093541e-012
2.887529152734816e-003	1.165659e-012
2.985856789453573e-003	1.251485e-012
3.084184426172329e-003	1.351018e-012
3.182512062891085e-003	1.464259e-012
3.280839699609841e-003	1.591207e-012
3.379167336328597e-003	1.731862e-012
3.412065285547352e-003	1.788872e-012
3.484910744531737e-003	1.909970e-012
3.557756203516122e-003	2.070206e-012
3.630601662500506e-003	2.269581e-012
3.703447121484891e-003	2.508094e-012
3.776292580469276e-003	2.785745e-012
3.849138039453661e-003	3.102535e-012
3.921983498438046e-003	3.458463e-012
3.922837990625545e-003	3.463373e-012
3.976670998438052e-003	3.750852e-012
4.030504006250557e-003	4.135067e-012
4.084337014063064e-003	4.616018e-012
4.138170021875569e-003	5.193705e-012
4.192003029688076e-003	5.868128e-012
4.245836037500582e-003	6.639288e-012
4.299669045313087e-003	7.507184e-012
4.337358254297467e-003	8.195300e-012
4.375047463281848e-003	9.067743e-012
4.412736672266228e-003	1.012451e-011
4.450425881250608e-003	1.136561e-011
4.488115090234988e-003	1.279104e-011
4.525804299219369e-003	1.440079e-011
4.563493508203748e-003	1.619488e-011
4.577928322656875e-003	1.698806e-011
4.592363137110002e-003	1.783882e-011
4.606797951563129e-003	1.874716e-011
4.621232766016256e-003	1.971306e-011
4.635667580469383e-003	2.073655e-011
