0.000000000000000e+000	-1.292470e-026
5.539999896037835e-006	-4.197643e-019
1.107999979207567e-005	-4.208309e-019
1.661999968811350e-005	-3.199620e-021
2.215999958415134e-005	8.331294e-019
2.769999948018918e-005	2.088156e-018
3.323999937622701e-005	3.761881e-018
3.877999927226483e-005	5.854303e-018
4.339999918556714e-005	8.485689e-018
4.801999909886945e-005	1.267698e-017
5.263999901217176e-005	1.842818e-017
5.725999892547407e-005	2.573929e-017
6.187999883877637e-005	3.461031e-017
6.649999875207870e-005	4.504124e-017
7.111999866538099e-005	5.703207e-017
7.615999857080169e-005	7.261060e-017
8.119999847622239e-005	9.187108e-017
8.623999838164309e-005	1.148135e-016
9.127999828706379e-005	1.414379e-016
9.631999819248449e-005	1.717443e-016
1.013599980979052e-004	2.057326e-016
1.063999980033259e-004	2.434029e-016
1.130599978783461e-004	2.999129e-016
1.197199977533663e-004	3.662878e-016
1.263799976283865e-004	4.425275e-016
1.330399975034068e-004	5.286320e-016
1.396999973784270e-004	6.246012e-016
1.463599972534472e-004	7.304353e-016
1.530199971284674e-004	8.461341e-016
1.653999968961476e-004	1.090763e-015
1.777799966638278e-004	1.380578e-015
1.901599964315080e-004	1.715578e-015
2.025399961991882e-004	2.095765e-015
2.149199959668684e-004	2.521137e-015
2.272999957345487e-004	2.991695e-015
2.396799955022289e-004	3.507438e-015
2.526999952578990e-004	4.105782e-015
2.657199950135691e-004	4.754423e-015
2.787399947692393e-004	5.453362e-015
2.917599945249094e-004	6.202598e-015
3.047799942805796e-004	7.002132e-015
3.177999940362497e-004	7.851964e-015
3.308199937919198e-004	8.752093e-015
3.309319937898180e-004	8.760015e-015
3.538335944766414e-004	1.047653e-014
3.767351951634648e-004	1.229766e-014
3.996367958502882e-004	1.422339e-014
4.225383965371116e-004	1.625374e-014
4.454399972239350e-004	1.838869e-014
4.683415979107584e-004	2.062825e-014
4.912431985975818e-004	2.297241e-014
5.275927220623476e-004	2.684612e-014
5.639422455271135e-004	3.076968e-014
6.002917689918794e-004	3.474309e-014
6.366412924566452e-004	3.876636e-014
6.729908159214111e-004	4.283949e-014
7.093403393861770e-004	4.696247e-014
7.456898628509427e-004	5.113531e-014
8.267470119430247e-004	6.016442e-014
9.078041610351066e-004	6.888768e-014
9.888613101271886e-004	7.730511e-014
1.069918459219271e-003	8.541669e-014
1.150975608311353e-003	9.322243e-014
1.232032757403434e-003	1.007223e-013
1.313089906495516e-003	1.079164e-013
1.358245838365332e-003	1.118316e-013
1.403401770235147e-003	1.157136e-013
1.448557702104962e-003	1.195623e-013
1.493713633974778e-003	1.233777e-013
1.538869565844593e-003	1.271598e-013
1.584025497714408e-003	1.309086e-013
1.629181429584224e-003	1.346242e-013
1.683673859348535e-003	1.391199e-013
1.746773895775951e-003	1.442737e-013
1.809873932203366e-003	1.495119e-013
1.872973968630781e-003	1.548344e-013
1.936074005058196e-003	1.602414e-013
1.999174041485612e-003	1.657328e-013
2.062274077913027e-003	1.713086e-013
2.125374114340442e-003	1.769688e-013
2.147214098833115e-003	1.789837e-013
2.169054083325788e-003	1.810240e-013
2.190894067818461e-003	1.830895e-013
2.212734052311134e-003	1.851802e-013
2.234574036803807e-003	1.872963e-013
2.256414021296480e-003	1.894376e-013
2.278254005789153e-003	1.916042e-013
2.278635337242127e-003	1.916423e-013
2.345550586623283e-003	1.983241e-013
2.412465836004440e-003	2.054902e-013
2.479381085385596e-003	2.131407e-013
2.546296334766753e-003	2.212756e-013
2.613211584147909e-003	2.298949e-013
2.680126833529065e-003	2.389985e-013
2.747042082910222e-003	2.485865e-013
2.747556208343749e-003	2.486644e-013
2.818761984632659e-003	2.594399e-013
2.889967760921569e-003	2.717322e-013
2.961173537210479e-003	2.855415e-013
3.032379313499388e-003	3.008676e-013
3.103585089788298e-003	3.177107e-013
3.174790866077208e-003	3.360706e-013
3.245996642366118e-003	3.559474e-013
3.278855290489028e-003	3.661690e-013
3.311713938611938e-003	3.771560e-013
3.344572586734848e-003	3.889083e-013
3.377431234857758e-003	4.014261e-013
3.410289882980669e-003	4.147091e-013
3.443148531103579e-003	4.287576e-013
3.476007179226489e-003	4.435714e-013
3.476179529344222e-003	4.436524e-013
3.521927118325840e-003	4.651836e-013
3.567674707307458e-003	4.898758e-013
3.613422296289076e-003	5.177289e-013
3.659169885270693e-003	5.487431e-013
3.704917474252311e-003	5.829184e-013
3.750665063233929e-003	6.202546e-013
3.796412652215546e-003	6.607519e-013
3.809761803953659e-003	6.737406e-013
3.823110955691772e-003	6.872261e-013
3.836460107429884e-003	7.012083e-013
3.849809259167997e-003	7.156871e-013
3.863158410906110e-003	7.306628e-013
3.876507562644222e-003	7.461351e-013
3.889856714382335e-003	7.621041e-013
3.890552760107612e-003	7.629559e-013
3.925196224958389e-003	8.058781e-013
3.959839689809167e-003	8.548248e-013
3.994483154659945e-003	9.097960e-013
4.029126619510721e-003	9.707917e-013
4.063770084361499e-003	1.037812e-012
4.098413549212277e-003	1.110856e-012
4.133057014063054e-003	1.189926e-012
4.161544556813057e-003	1.261120e-012
4.190032099563059e-003	1.342227e-012
4.218519642313062e-003	1.433248e-012
4.247007185063064e-003	1.534182e-012
4.275494727813067e-003	1.645029e-012
4.303982270563069e-003	1.765790e-012
4.332469813313072e-003	1.896463e-012
4.356827196529047e-003	2.018103e-012
4.381184579745024e-003	2.156206e-012
4.405541962960999e-003	2.310774e-012
4.429899346176975e-003	2.481805e-012
4.454256729392951e-003	2.669300e-012
4.478614112608927e-003	2.873259e-012
4.502971495824903e-003	3.093682e-012
4.520207352621423e-003	3.264294e-012
4.537443209417943e-003	3.450575e-012
4.554679066214464e-003	3.652527e-012
4.571914923010984e-003	3.870148e-012
4.589150779807505e-003	4.103440e-012
4.606386636604025e-003	4.352401e-012
4.623622493400546e-003	4.617032e-012
4.624532865737418e-003	4.631691e-012
4.655544320791002e-003	5.169194e-012
4.686555775844585e-003	5.778191e-012
4.717567230898168e-003	6.458684e-012
4.748578685951753e-003	7.210671e-012
4.779590141005336e-003	8.034153e-012
4.810601596058920e-003	8.929129e-012
4.841613051112503e-003	9.895600e-012
4.856509332194779e-003	1.037982e-011
4.871405613277055e-003	1.083767e-011
4.886301894359331e-003	1.126914e-011
4.901198175441607e-003	1.167424e-011
4.916094456523883e-003	1.205296e-011
4.930990737606159e-003	1.240530e-011
4.945887018688435e-003	1.273127e-011
4.956811132145989e-003	1.292411e-011
4.967735245603542e-003	1.306753e-011
4.978659359061096e-003	1.316153e-011
4.989583472518649e-003	1.320612e-011
5.000507585976203e-003	1.320128e-011
5.011431699433756e-003	1.314703e-011
5.022355812891310e-003	1.304337e-011
5.028488333134528e-003	1.295381e-011
5.034620853377745e-003	1.284495e-011
5.040753373620963e-003	1.271677e-011
5.046885893864182e-003	1.256928e-011
5.053018414107400e-003	1.240247e-011
5.059150934350617e-003	1.221635e-011
5.065283454593835e-003	1.201092e-011
5.065975520919320e-003	1.198660e-011
5.078144603553845e-003	1.150432e-011
5.090313686188369e-003	1.096850e-011
5.102482768822894e-003	1.037914e-011
5.114651851457418e-003	9.736245e-012
5.126820934091943e-003	9.039814e-012
5.138990016726467e-003	8.289846e-012
5.151159099360991e-003	7.486341e-012
5.160176598615333e-003	6.880890e-012
5.169194097869674e-003	6.272981e-012
5.178211597124015e-003	5.662615e-012
5.187229096378357e-003	5.049791e-012
5.196246595632698e-003	4.434510e-012
5.205264094887040e-003	3.816772e-012
5.214281594141381e-003	3.196576e-012
5.220730148828782e-003	2.761734e-012
5.227178703516184e-003	2.333346e-012
5.233627258203586e-003	1.911410e-012
5.240075812890988e-003	1.495927e-012
5.246524367578389e-003	1.086896e-012
5.252972922265791e-003	6.843186e-013
5.259421476953192e-003	2.881936e-013
5.260132092187645e-003	2.452387e-013
5.260842707422099e-003	2.023881e-013
5.261553322656553e-003	1.596420e-013
5.262263937891007e-003	1.170002e-013
5.262974553125461e-003	7.446274e-014
5.263685168359914e-003	3.202969e-014
5.264395783594368e-003	-1.029899e-014
5.270132365625633e-003	-3.484876e-013
5.275868947656898e-003	-6.789615e-013
5.281605529688163e-003	-1.001721e-012
5.287342111719428e-003	-1.316765e-012
5.293078693750693e-003	-1.624094e-012
5.298815275781957e-003	-1.923709e-012
5.304551857813223e-003	-2.215609e-012
5.323027441725151e-003	-3.092126e-012
5.341503025637080e-003	-3.888357e-012
5.359978609549009e-003	-4.604302e-012
5.378454193460937e-003	-5.239960e-012
5.396929777372866e-003	-5.795332e-012
5.415405361284795e-003	-6.270418e-012
5.433880945196723e-003	-6.665217e-012
5.440431335992908e-003	-6.791784e-012
5.446981726789093e-003	-6.910947e-012
5.453532117585277e-003	-7.022706e-012
5.460082508381463e-003	-7.127061e-012
5.466632899177647e-003	-7.224012e-012
5.473183289973832e-003	-7.313559e-012
5.479733680770016e-003	-7.395703e-012
5.479968672976985e-003	-7.398549e-012
5.495404787997869e-003	-7.560827e-012
5.510840903018752e-003	-7.696332e-012
5.526277018039636e-003	-7.805063e-012
5.541713133060520e-003	-7.887022e-012
5.557149248081404e-003	-7.942208e-012
5.572585363102288e-003	-7.970621e-012
5.588021478123172e-003	-7.972261e-012
5.614246572870713e-003	-7.929695e-012
5.640471667618254e-003	-7.864277e-012
5.666696762365796e-003	-7.776007e-012
5.692921857113338e-003	-7.664884e-012
5.719146951860880e-003	-7.530909e-012
5.745372046608421e-003	-7.374081e-012
5.771597141355962e-003	-7.194400e-012
5.808024014344476e-003	-6.949439e-012
5.844450887332989e-003	-6.716952e-012
5.880877760321503e-003	-6.496939e-012
5.917304633310017e-003	-6.289402e-012
5.953731506298531e-003	-6.094339e-012
5.990158379287044e-003	-5.911751e-012
6.026585252275558e-003	-5.741637e-012
6.042635815290764e-003	-5.678979e-012
6.080407155246713e-003	-5.545721e-012
6.118178495202661e-003	-5.452639e-012
6.155949835158610e-003	-5.399732e-012
6.193721175114558e-003	-5.387002e-012
6.231492515070506e-003	-5.414447e-012
6.269263855026455e-003	-5.482068e-012
6.307035194982403e-003	-5.589865e-012
6.325222972398708e-003	-5.663333e-012
6.343410749815013e-003	-5.744030e-012
6.361598527231317e-003	-5.831954e-012
6.379786304647622e-003	-5.927106e-012
6.397974082063927e-003	-6.029486e-012
6.416161859480232e-003	-6.139093e-012
6.434349636896536e-003	-6.255928e-012
6.434663079097416e-003	-6.257890e-012
6.453589450963282e-003	-6.388284e-012
6.472515822829148e-003	-6.503743e-012
6.491442194695014e-003	-6.604270e-012
6.510368566560880e-003	-6.689863e-012
6.529294938426746e-003	-6.760523e-012
6.548221310292611e-003	-6.816250e-012
6.567147682158477e-003	-6.857044e-012
6.584951518527445e-003	-6.853170e-012
6.602755354896414e-003	-6.808589e-012
6.620559191265382e-003	-6.723301e-012
6.638363027634350e-003	-6.597306e-012
6.656166864003318e-003	-6.430604e-012
6.673970700372287e-003	-6.223195e-012
6.691774536741255e-003	-5.975079e-012
6.706269661723579e-003	-5.735983e-012
6.720764786705902e-003	-5.487423e-012
6.735259911688226e-003	-5.229400e-012
6.749755036670551e-003	-4.961914e-012
6.764250161652875e-003	-4.684965e-012
6.778745286635198e-003	-4.398552e-012
6.793240411617522e-003	-4.102677e-012
